Transaktions-ID,Datum,Kunden-ID,Artikel
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Wurst
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Hühnchen
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Rindfleisch
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Zitrusfrüchte
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,exotische Früchte
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Wurzelgemüse
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Zwiebeln
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Kräuter
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Sonstiges Gemüse
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Vollmilch
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Butter
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Quark
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Joghurt
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Tiefkühlfertiggericht
2423eb65-8e4c-49d9-bd3f-c11a726292df,12/10/20,13,Eier aus der Region
3169b8fd-b12a-47d7-b93f-4a90b216c768,02/10/20,205,Kondensmilch
3169b8fd-b12a-47d7-b93f-4a90b216c768,02/10/20,205,Brötchen
87f57b34-3c13-488a-a62d-a21a849661c4,21/05/20,396,Gewürze
e44f120e-6e9c-44c5-a224-71025b2d4444,15/12/20,26,Dosenbier
1b5c20ed-4958-4197-b1e8-12287269b116,28/08/20,229,Margarine
1b5c20ed-4958-4197-b1e8-12287269b116,28/08/20,229,Zucker
1b5c20ed-4958-4197-b1e8-12287269b116,28/08/20,229,Mineralwasser
1b5c20ed-4958-4197-b1e8-12287269b116,28/08/20,229,Fruchtsaft
1b5c20ed-4958-4197-b1e8-12287269b116,28/08/20,229,Zeitungen
0bfdbe90-5861-4ae6-96ec-b25fd68cc828,02/10/20,468,Vollmilch
2ede4372-0a82-4533-bd25-eaad2e5d5b7a,07/06/20,156,Wurzelgemüse
2ede4372-0a82-4533-bd25-eaad2e5d5b7a,07/06/20,156,Saure Sahne
2ede4372-0a82-4533-bd25-eaad2e5d5b7a,07/06/20,156,Salatöl
2ede4372-0a82-4533-bd25-eaad2e5d5b7a,07/06/20,156,Haustierepflege
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Frankfurter Würstchen
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Leberbrot
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Schnitzel
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Haltbare Milch
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Nudeln
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Waffeln
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Schokolade
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Zahnpasta
46272048-fea4-4049-b582-89292f475de9,22/04/20,375,Geschirr
809143d9-6b7b-4b5b-91b9-5b1d1362e42d,30/06/20,262,Zitrusfrüchte
809143d9-6b7b-4b5b-91b9-5b1d1362e42d,30/06/20,262,Joghurt
809143d9-6b7b-4b5b-91b9-5b1d1362e42d,30/06/20,262,Haltbare Milch
809143d9-6b7b-4b5b-91b9-5b1d1362e42d,30/06/20,262,Eier aus der Region
809143d9-6b7b-4b5b-91b9-5b1d1362e42d,30/06/20,262,Brötchen
82f261f4-2ba7-4d4d-98b2-f0d1528f5e69,07/10/20,343,sonstige Getränke
82f261f4-2ba7-4d4d-98b2-f0d1528f5e69,07/10/20,343,Geschirr
d69e8078-b41c-4622-b7f0-af1276821420,03/05/20,453,Dosenbier
d69e8078-b41c-4622-b7f0-af1276821420,03/05/20,453,Weißwein
d69e8078-b41c-4622-b7f0-af1276821420,03/05/20,453,Kekse
d69e8078-b41c-4622-b7f0-af1276821420,03/05/20,453,Bananen
d69e8078-b41c-4622-b7f0-af1276821420,03/05/20,453,Einkaufstüten
d6e859ce-9603-415f-9045-092c2aa8f37d,09/01/21,195,Brötchen
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Leberbrot
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Schweinefleisch
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Sonstiges Gemüse
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Vollmilch
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Brötchen
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Kaffee
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Cola
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Servietten
1fa03524-28a0-49b3-b79f-ced4df002823,01/08/20,278,Geschirr
3bff7f24-92d3-4193-8b72-5087b19d8dbc,04/06/20,467,Kernobst
3bff7f24-92d3-4193-8b72-5087b19d8dbc,04/06/20,467,Spülmittel
3bff7f24-92d3-4193-8b72-5087b19d8dbc,04/06/20,467,Servietten
69d51ff2-bde2-4f7e-b8a2-172f95e16654,15/06/20,397,Joghurt
69d51ff2-bde2-4f7e-b8a2-172f95e16654,15/06/20,397,Streichkäse
69d51ff2-bde2-4f7e-b8a2-172f95e16654,15/06/20,397,Brötchen
69d51ff2-bde2-4f7e-b8a2-172f95e16654,15/06/20,397,Schokolade
cc1fda40-f0cc-47cc-9c0c-acb6764cf44f,14/02/20,424,Flaschenbier
460de0be-3ce3-42cc-82db-06389772ea4a,22/01/21,62,Beeren
63772354-36d9-41c7-ae61-c45c9729a44d,26/12/20,230,Vollmilch
63772354-36d9-41c7-ae61-c45c9729a44d,26/12/20,230,Joghurt
63772354-36d9-41c7-ae61-c45c9729a44d,26/12/20,230,Dunkles Brot
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Wurst
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Schweinefleisch
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Fisch
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Zitrusfrüchte
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Beeren
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Saure Sahne
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Cola
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Fruchtsaft
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Badreiniger
fb7aa8d8-e764-4b34-bf38-c85242f68c14,12/01/20,132,Seife
cdf0f2cd-b1e6-4555-9c52-8b648d66d125,24/01/20,160,Zitrusfrüchte
cdf0f2cd-b1e6-4555-9c52-8b648d66d125,24/01/20,160,exotische Früchte
cdf0f2cd-b1e6-4555-9c52-8b648d66d125,24/01/20,160,Dunkles Brot
cdf0f2cd-b1e6-4555-9c52-8b648d66d125,24/01/20,160,Servietten
50393b21-c527-4006-abbc-0ebc732ccf79,12/11/20,71,Gebäck
50393b21-c527-4006-abbc-0ebc732ccf79,12/11/20,71,Cola
db67a745-7253-4a51-b862-edd12c68e358,11/03/20,208,Schokolade
4c6bbc67-c027-4278-ae89-2d581fe5046a,08/01/20,219,Sonstiges Gemüse
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,sonstige Getränke
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,Tiefkühlobst
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,Kaffee
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,Cola
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,Fruchtsaft
825b238e-f537-4b5f-a4ec-1559b405293f,10/01/20,57,Frischhaltefolie
32ac3cf3-e295-4310-9d5a-f76ad12d4c3a,04/02/20,119,Haltbare Milch
32ac3cf3-e295-4310-9d5a-f76ad12d4c3a,04/02/20,119,Hygieneartikel
32ac3cf3-e295-4310-9d5a-f76ad12d4c3a,04/02/20,119,Frischhaltefolie
32ac3cf3-e295-4310-9d5a-f76ad12d4c3a,04/02/20,119,Zeitungen
cc38e792-4575-4886-a13e-49d9bd07781d,13/03/20,175,Süßspeisen
cc38e792-4575-4886-a13e-49d9bd07781d,13/03/20,175,sonstige Getränke
cc38e792-4575-4886-a13e-49d9bd07781d,13/03/20,175,Fruchtsaft
74202160-e498-4092-a9a2-9b35b60ead3c,28/08/20,123,Tiefkühlobst
74202160-e498-4092-a9a2-9b35b60ead3c,28/08/20,123,Flaschenbier
ee678005-8457-470d-8e1a-c60d62b46c2b,02/10/20,12,Brötchen
ee678005-8457-470d-8e1a-c60d62b46c2b,02/10/20,12,Eingelegter Fisch
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Schinken
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Vollmilch
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Eier aus der Region
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Gebäck
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Salatöl
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Backpulver
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Kaugummi
87856476-36ea-4ecc-809c-b3b6df2679a0,18/01/20,233,Marshmallow
c8085443-00fd-4733-bee9-9ea66f179f85,12/01/21,362,exotische Früchte
c8085443-00fd-4733-bee9-9ea66f179f85,12/01/21,362,Vollmilch
6f85324d-9e6f-4904-afe0-06879cde72d9,04/10/20,362,Frankfurter Würstchen
6f85324d-9e6f-4904-afe0-06879cde72d9,04/10/20,362,Popcorn
b7c9c422-8343-4d56-a80d-0b47c3f9285a,05/11/20,18,Saure Sahne
b7c9c422-8343-4d56-a80d-0b47c3f9285a,05/11/20,18,Hundefutter
b7c9c422-8343-4d56-a80d-0b47c3f9285a,05/11/20,18,Cola
b7c9c422-8343-4d56-a80d-0b47c3f9285a,05/11/20,18,Fruchtsaft
b7c9c422-8343-4d56-a80d-0b47c3f9285a,05/11/20,18,Einkaufstüten
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Trauben
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Eiscream
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Gebäck
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Cola
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Dosenbier
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Salzige Snacks
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Kaugummi
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Bananen
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Blumen
a2697831-24d3-4320-a604-4a9d7dc7f754,26/09/20,288,Einkaufstüten
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Salami
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Wurzelgemüse
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Sonstiges Gemüse
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Süßspeisen
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Joghurt
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Saure Sahne
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Brötchen
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Kartoffeln
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Cola
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,sonstige Getränke
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Servietten
46572207-9e05-42a3-b9ee-a23e4739d1ec,05/11/20,152,Schreibwaren
c882f8bd-6e3d-42e8-94f8-4ea8d42a4b7a,12/01/21,307,Flaschenbier
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Wurst
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Butter
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Buttermilch
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Eiscream
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Kaffee
d6f1dad5-7916-4ba9-aeb4-404e1e1abade,31/01/21,134,Salzige Snacks
5f715d22-185e-492d-a64b-5190d08524e2,30/04/20,1,Schweinefleisch
5f715d22-185e-492d-a64b-5190d08524e2,30/04/20,1,Sonstiges Gemüse
5f715d22-185e-492d-a64b-5190d08524e2,30/04/20,1,Vollmilch
5f715d22-185e-492d-a64b-5190d08524e2,30/04/20,1,Eier aus der Region
aea86eb7-58f3-4dfa-88c0-309ad3d61990,16/10/20,236,Dosenbier
c21592cb-f939-4f6c-a938-dda9ff5e601a,04/06/20,261,Joghurt
c21592cb-f939-4f6c-a938-dda9ff5e601a,04/06/20,261,Haustierepflege
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Zitrusfrüchte
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Vollmilch
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Joghurt
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Geriebener Käse
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Tiefkühlobst
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Brötchen
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Margarine
7a09973d-39e3-440b-8bbf-b1ca7b024450,21/08/20,62,Schokolade
67376e27-0343-4fcd-8ffa-c9896dd2779a,24/09/20,195,Brötchen
67376e27-0343-4fcd-8ffa-c9896dd2779a,24/09/20,195,Cola
cf8ff5f6-8823-4fda-988c-c51bd35425e9,24/08/20,305,Bananen
b8eca450-832e-4f2a-ab07-7feb4404a36f,20/03/20,127,Dosenbier
bbd6a246-1311-46dc-8616-b39e66f86900,28/11/20,280,Brötchen
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Frankfurter Würstchen
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Beeren
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Vollmilch
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Reis
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Kaffee
9ae49208-560e-4661-93bf-00fb28743026,21/09/20,8,Frischhaltefolie
4d2c7cab-f397-4319-8fb3-4488a5ac9da7,19/06/20,452,Haltbare Milch
4d2c7cab-f397-4319-8fb3-4488a5ac9da7,19/06/20,452,Kaffee
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Wurst
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Brötchen
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Cola
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Dosenbier
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Schokoriegel
38e1d59a-9715-42c6-bcff-239e1f2f4120,15/07/20,436,Einkaufstüten
a39e1f2f-2459-4d06-a9c4-a546d586c8d7,14/02/20,255,Spülmittel
f59dfcc7-e16a-4406-bd95-a4774656259f,13/01/21,354,Vollmilch
f59dfcc7-e16a-4406-bd95-a4774656259f,13/01/21,354,Eier aus der Region
f59dfcc7-e16a-4406-bd95-a4774656259f,13/01/21,354,Dunkles Brot
f59dfcc7-e16a-4406-bd95-a4774656259f,13/01/21,354,Gebäck
6b310471-b255-4dd6-8e1f-285522ff1ca0,25/10/20,73,Dinkelbrot
6b310471-b255-4dd6-8e1f-285522ff1ca0,25/10/20,73,Fruchtsaft
6b310471-b255-4dd6-8e1f-285522ff1ca0,25/10/20,73,Zeitungen
ca60b0ff-968c-408a-a62f-28abf9db847d,16/10/20,466,Brötchen
ca60b0ff-968c-408a-a62f-28abf9db847d,16/10/20,466,Cola
ca60b0ff-968c-408a-a62f-28abf9db847d,16/10/20,466,Reinigungsmittel
2f618400-4669-495b-925c-4eb74645a99d,30/04/20,456,Mineralwasser
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Hühnchen
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Trauben
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Vollmilch
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Brötchen
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Weißwein
b0002789-3dbc-43eb-9e1b-7a14994667d2,17/09/20,457,Geschirr
453102bd-0c18-4cb6-b5ca-8d7ec2e0e36e,02/10/20,262,Brötchen
453102bd-0c18-4cb6-b5ca-8d7ec2e0e36e,02/10/20,262,sonstige Getränke
7db04829-92b6-4fef-8332-883e9160d338,20/01/21,254,Vollmilch
7db04829-92b6-4fef-8332-883e9160d338,20/01/21,254,eingelegtes Gemüse
7db04829-92b6-4fef-8332-883e9160d338,20/01/21,254,Mineralwasser
7db04829-92b6-4fef-8332-883e9160d338,20/01/21,254,Flaschenbier
7db04829-92b6-4fef-8332-883e9160d338,20/01/21,254,Schokolade
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Salami
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Hühnchen
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Schweinefleisch
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Hamburgerfleisch
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Zitrusfrüchte
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Zwiebeln
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Sonstiges Gemüse
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Joghurt
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Haltbare Milch
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Käseaufstrich
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Eier aus der Region
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Brötchen
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Margarine
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Mineralwasser
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Dosenbier
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Hygieneartikel für Frauen
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef,16/05/20,341,Einkaufstüten
fabbe6ae-86f9-4530-87a8-c8c991fecddd,14/05/20,456,Joghurt
fabbe6ae-86f9-4530-87a8-c8c991fecddd,14/05/20,456,Eier aus der Region
5a81fcbf-3a34-49e1-ab41-953aac7defb8,31/12/20,65,Dosenbier
b5d7a718-dc5e-45a4-9db8-2f85fa61e648,22/02/20,97,Brötchen
b5d7a718-dc5e-45a4-9db8-2f85fa61e648,22/02/20,97,Dosenbier
0b803f49-90db-4ecd-8daa-aaa3daa2f144,16/08/20,411,Kernobst
d01da435-6b11-411c-9620-fdfbe8726958,04/02/21,459,Glühbirnen
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Wurst
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Wurzelgemüse
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Vollmilch
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Brötchen
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Dunkles Brot
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Margarine
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Cola
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Haltbare Backwaren
2da87e54-25c4-404b-940c-7b74ebc6036c,21/03/20,2,Kuchen
8869c16e-696f-495a-83b3-56b35c01429e,06/11/20,116,Rindfleisch
512d0b88-98c5-4e3f-8c92-148a69b81679,02/09/20,48,Sonstiges Gemüse
512d0b88-98c5-4e3f-8c92-148a69b81679,02/09/20,48,Vollmilch
512d0b88-98c5-4e3f-8c92-148a69b81679,02/09/20,48,Joghurt
512d0b88-98c5-4e3f-8c92-148a69b81679,02/09/20,48,Brötchen
1486e23c-4b32-4336-a13f-7f9747a93379,02/02/20,430,Salami
6d430c51-bc5c-4ec6-a65a-d7dc29b4d9e6,22/01/21,91,Kernobst
6d430c51-bc5c-4ec6-a65a-d7dc29b4d9e6,22/01/21,91,Sonstiges Gemüse
6d430c51-bc5c-4ec6-a65a-d7dc29b4d9e6,22/01/21,91,Buttermilch
6d430c51-bc5c-4ec6-a65a-d7dc29b4d9e6,22/01/21,91,Streichkäse
6d430c51-bc5c-4ec6-a65a-d7dc29b4d9e6,22/01/21,91,Brötchen
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Rindfleisch
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Sonstiges Gemüse
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Vollmilch
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Dunkles Brot
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Gebäck
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Salzige Snacks
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Scheuermittel/Reinigung
6a138f49-3237-4221-a3d0-2d7623cf29e6,14/10/20,185,Einkaufstüten
d7886af8-0eb9-4f9a-bdf9-9c68a93ed9ce,14/02/20,423,Wurst
d7886af8-0eb9-4f9a-bdf9-9c68a93ed9ce,14/02/20,423,Brötchen
d7886af8-0eb9-4f9a-bdf9-9c68a93ed9ce,14/02/20,423,Cola
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Schweinefleisch
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Sonstiges Gemüse
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Saure Sahne
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Brötchen
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Dunkles Brot
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Gebäck
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Zucker
27f5120b-8d5d-4eae-bf48-6a1704bf3924,28/02/20,77,Geschirr
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Kernobst
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Sonstiges Gemüse
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Butter
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Eier aus der Region
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Brötchen
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Margarine
1d6e19a6-b734-4c83-b17d-444d07d773a4,28/08/20,414,Mineralwasser
941ec999-b384-4a71-a794-bb2cfae4f8f4,30/01/21,175,Vollmilch
941ec999-b384-4a71-a794-bb2cfae4f8f4,30/01/21,175,Geriebener Käse
941ec999-b384-4a71-a794-bb2cfae4f8f4,30/01/21,175,Käseaufstrich
941ec999-b384-4a71-a794-bb2cfae4f8f4,30/01/21,175,Brötchen
4bd301e4-e827-4663-856c-0166dc045e73,08/03/20,306,Vollmilch
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Frankfurter Würstchen
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Salami
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Schweinefleisch
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Trauben
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Wurzelgemüse
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Saure Sahne
faee85ba-0a74-431c-b1fe-86bb3595442c,13/01/21,255,Eier aus der Region
1f63342d-0440-4021-abae-9cdee4448b2a,26/06/20,69,Sonstiges Gemüse
a5634332-e18c-4636-b087-f5b7c503602c,18/04/20,262,Joghurt
e2ed8834-5294-41e1-93b5-93cd012da7d8,03/01/20,459,Fertigsoßen
e2ed8834-5294-41e1-93b5-93cd012da7d8,03/01/20,459,Rotwein
e2ed8834-5294-41e1-93b5-93cd012da7d8,03/01/20,459,Spülmittel
b75ac062-54e2-4dde-a4a6-619e56583757,08/03/20,398,Zitrusfrüchte
b75ac062-54e2-4dde-a4a6-619e56583757,08/03/20,398,Zucker
b75ac062-54e2-4dde-a4a6-619e56583757,08/03/20,398,Fertigsoßen
deb21104-6617-46b2-a75e-cb3385ca5ab0,09/05/20,176,Essig
deb21104-6617-46b2-a75e-cb3385ca5ab0,09/05/20,176,Salatöl
fecbdb90-6626-4746-8b88-a87994baeb00,26/10/20,348,Vollmilch
fecbdb90-6626-4746-8b88-a87994baeb00,26/10/20,348,Brötchen
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Wurst
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Bio-Wurst
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Zitrusfrüchte
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Beeren
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Joghurt
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Saure Sahne
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Eier aus der Region
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Brötchen
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Eingelegte Gurken
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Salzige Snacks
9dad7936-70a2-40e0-acd7-ff95de340eb8,19/12/20,147,Zeitungen
bdb37cb9-7199-4870-a817-e230d8427164,11/12/20,416,sonstige Getränke
550a93ec-bf97-4fbb-b003-2a13e6331c79,23/04/20,316,Cola
a653ce35-76c6-4b0b-b9aa-f044fc46686d,13/07/20,350,Joghurt
a653ce35-76c6-4b0b-b9aa-f044fc46686d,13/07/20,350,Waffeln
278cf8a6-e729-4655-abf7-3a21c27402b2,04/05/20,215,Flaschenbier
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Zitrusfrüchte
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,exotische Früchte
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Trauben
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Süßspeisen
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Streichkäse
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Brötchen
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Mineralwasser
7b684e17-7598-4ec2-9489-de4d448c7434,10/03/20,196,Fruchtsaft
